month,date,vol,vol_unadj,age_group
301,2025-02,3126786044.59039,2066436645.299241,Age 30-44
301,2025-02,5608431148.484131,1995929503.284965,Younger than 30
302,2025-03,104719061.8480264,95127154.47711363,Age 65 and older
302,2025-03,2230080747.706255,1515231631.330802,Age 45-64
302,2025-03,2749105474.343952,1735305149.63539,Age 30-44
302,2025-03,5237593426.655328,1471222824.561127,Younger than 30
303,2025-04,2096398897.387793,1077002702.333285,Age 45-64
303,2025-04,261981504.4783829,167228475.5541962,Age 65 and older
303,2025-04,2676258593.555368,1528257467.165141,Age 30-44
303,2025-04,5543929379.149176,1629963065.602063,Younger than 30
